timestamp,agent_id,question_id,question,response,response_num
2025-10-22T17:37:06.281450+00:00,A031,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T17:37:06.787713+00:00,A031,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T17:37:07.933035+00:00,A031,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T17:37:08.515842+00:00,A031,C3,Pay attention to details.,Very Accurate,5
2025-10-22T17:37:09.027890+00:00,A031,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T17:37:09.568284+00:00,A031,C5,Get chores done right away.,Very Accurate,5
2025-10-22T17:37:10.232216+00:00,A031,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-10-22T17:37:10.842156+00:00,A031,C7,Like order.,Very Accurate,5
2025-10-22T17:37:11.630631+00:00,A031,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T17:37:12.182798+00:00,A031,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T17:37:12.710649+00:00,A031,C10,Am exacting in my work.,Very Accurate,5
2025-10-22T17:37:13.690576+00:00,A032,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T17:37:14.337263+00:00,A032,A2,Am interested in people.,Very Accurate,5
2025-10-22T17:37:15.194536+00:00,A032,A3,Insult people.,Very Inaccurate,1
2025-10-22T17:37:15.616416+00:00,A032,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T17:37:16.213449+00:00,A032,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T17:37:17.040151+00:00,A032,A6,Have a soft heart.,Very Accurate,5
2025-10-22T17:37:17.678357+00:00,A032,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T17:37:18.350388+00:00,A032,A8,Take time out for others.,Very Accurate,5
2025-10-22T17:37:19.163478+00:00,A032,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T17:37:19.616207+00:00,A032,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T17:37:20.209398+00:00,A032,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T17:37:20.778570+00:00,A032,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T17:37:21.616160+00:00,A032,O3,Have a vivid imagination.,Very Accurate,5
2025-10-22T17:37:22.167842+00:00,A032,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T17:37:22.916007+00:00,A032,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T17:37:23.683897+00:00,A032,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T17:37:24.090557+00:00,A032,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T17:37:24.716371+00:00,A032,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T17:37:25.225383+00:00,A032,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T17:37:25.772723+00:00,A032,O10,Am full of ideas.,Very Accurate,5
2025-10-22T17:37:26.443700+00:00,A032,N1,Get stressed out easily.,Moderately Accurate,4
2025-10-22T17:37:27.022488+00:00,A032,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T17:37:27.521728+00:00,A032,N3,Worry about things.,Moderately Accurate,4
2025-10-22T17:37:28.304078+00:00,A032,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T17:37:29.044509+00:00,A032,N5,Am easily disturbed.,Moderately Inaccurate,2
2025-10-22T17:37:29.483998+00:00,A032,N6,Get upset easily.,Moderately Inaccurate,2
2025-10-22T17:37:30.037290+00:00,A032,N7,Change my mood a lot.,Moderately Accurate,4
2025-10-22T17:37:30.506736+00:00,A032,N8,Have frequent mood swings.,Moderately Accurate,4
2025-10-22T17:37:31.012482+00:00,A032,N9,Get irritated easily.,Moderately Inaccurate,2
2025-10-22T17:37:31.665711+00:00,A032,N10,Often feel blue.,Moderately Accurate,4
2025-10-22T17:37:32.164935+00:00,A032,E1,Am the life of the party.,Moderately Accurate,4
2025-10-22T17:37:32.974929+00:00,A032,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T17:37:33.585925+00:00,A032,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T17:37:34.257345+00:00,A032,E4,Keep in the background.,Neither Accurate Nor Inaccurate,3
2025-10-22T17:37:34.757032+00:00,A032,E5,Start conversations.,Very Accurate,5
2025-10-22T17:37:35.336590+00:00,A032,E6,Have little to say.,Very Inaccurate,1
2025-10-22T17:37:35.866630+00:00,A032,E7,Talk to a lot of different people at parties.,Very Accurate,5
2025-10-22T17:37:36.344007+00:00,A032,E8,Don't like to draw attention to myself.,Moderately Accurate,4
2025-10-22T17:37:37.303858+00:00,A032,E9,Don't mind being the center of attention.,Moderately Accurate,4
2025-10-22T17:37:37.866739+00:00,A032,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T17:37:38.491026+00:00,A032,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T17:37:39.090643+00:00,A032,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T17:37:39.710156+00:00,A032,C3,Pay attention to details.,Moderately Accurate,4
2025-10-22T17:37:40.420645+00:00,A032,C4,Make a mess of things.,Moderately Inaccurate,2
2025-10-22T17:37:40.990769+00:00,A032,C5,Get chores done right away.,Moderately Accurate,4
2025-10-22T17:37:41.662884+00:00,A032,C6,Often forget to put things back in their proper place.,Moderately Accurate,4
2025-10-22T17:37:42.283777+00:00,A032,C7,Like order.,Moderately Accurate,4
2025-10-22T17:37:42.939287+00:00,A032,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T17:37:43.810085+00:00,A032,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T17:37:44.429717+00:00,A032,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T17:37:45.012050+00:00,A033,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T17:37:45.538747+00:00,A033,A2,Am interested in people.,Very Accurate,5
2025-10-22T17:37:45.945156+00:00,A033,A3,Insult people.,Very Inaccurate,1
2025-10-22T17:37:46.475572+00:00,A033,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T17:37:47.054724+00:00,A033,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T17:37:47.454034+00:00,A033,A6,Have a soft heart.,Very Accurate,5
2025-10-22T17:37:48.022668+00:00,A033,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T17:37:48.537408+00:00,A033,A8,Take time out for others.,Very Accurate,5
2025-10-22T17:37:49.068905+00:00,A033,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T17:37:49.506893+00:00,A033,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T17:37:49.851005+00:00,A033,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T17:37:50.315282+00:00,A033,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T17:37:50.767472+00:00,A033,O3,Have a vivid imagination.,Very Accurate,5
2025-10-22T17:37:51.313468+00:00,A033,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T17:37:51.835140+00:00,A033,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T17:37:52.320340+00:00,A033,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T17:37:52.693913+00:00,A033,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T17:37:53.086629+00:00,A033,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T17:37:53.405373+00:00,A033,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T17:37:54.155882+00:00,A033,O10,Am full of ideas.,Very Accurate,5
2025-10-22T17:37:56.069160+00:00,A033,N1,Get stressed out easily.,Very Inaccurate,1
2025-10-22T17:37:56.756703+00:00,A033,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T17:37:57.491093+00:00,A033,N3,Worry about things.,Moderately Accurate,4
2025-10-22T17:37:58.226840+00:00,A033,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T17:37:58.632358+00:00,A033,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T17:37:59.678194+00:00,A033,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T17:38:00.106436+00:00,A033,N7,Change my mood a lot.,Moderately Inaccurate,2
2025-10-22T17:38:00.697624+00:00,A033,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T17:38:01.350914+00:00,A033,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T17:38:01.905135+00:00,A033,N10,Often feel blue.,Very Inaccurate,1
2025-10-22T17:38:02.412511+00:00,A033,E1,Am the life of the party.,Moderately Inaccurate,2
2025-10-22T17:38:02.832727+00:00,A033,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T17:38:06.542993+00:00,A033,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T17:38:07.112342+00:00,A033,E4,Keep in the background.,Very Inaccurate,1
2025-10-22T17:38:07.619171+00:00,A033,E5,Start conversations.,Very Accurate,5
2025-10-22T17:38:07.988356+00:00,A033,E6,Have little to say.,Very Inaccurate,1
2025-10-22T17:38:08.289091+00:00,A033,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-10-22T17:38:08.756131+00:00,A033,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-10-22T17:38:09.367991+00:00,A033,E9,Don't mind being the center of attention.,Moderately Inaccurate,2
2025-10-22T17:38:09.831231+00:00,A033,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T17:38:10.431231+00:00,A033,C1,Am always prepared.,Very Accurate,5
2025-10-22T17:38:10.976484+00:00,A033,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T17:38:11.691883+00:00,A033,C3,Pay attention to details.,Very Accurate,5
2025-10-22T17:38:19.320984+00:00,A033,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T17:38:20.237471+00:00,A033,C5,Get chores done right away.,Very Accurate,5
2025-10-22T17:38:20.787943+00:00,A033,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-10-22T17:38:21.443789+00:00,A033,C7,Like order.,Very Accurate,5
2025-10-22T17:38:22.023005+00:00,A033,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T17:38:22.428714+00:00,A033,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T17:38:22.922051+00:00,A033,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T17:38:23.522408+00:00,A034,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T17:38:24.344384+00:00,A034,A2,Am interested in people.,Moderately Accurate,4
2025-10-22T17:38:24.796164+00:00,A034,A3,Insult people.,Very Inaccurate,1
2025-10-22T17:38:25.429581+00:00,A034,A4,Sympathize with others' feelings.,Moderately Accurate,4
2025-10-22T17:38:26.054159+00:00,A034,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T17:38:26.665416+00:00,A034,A6,Have a soft heart.,Moderately Accurate,4
2025-10-22T17:38:27.179752+00:00,A034,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T17:38:28.241624+00:00,A034,A8,Take time out for others.,Moderately Accurate,4
2025-10-22T17:38:29.012930+00:00,A034,A9,Feel others' emotions.,Moderately Accurate,4
2025-10-22T17:38:29.569752+00:00,A034,A10,Make people feel at ease.,Moderately Accurate,4
2025-10-22T17:38:30.367715+00:00,A034,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-10-22T17:38:31.366832+00:00,A034,O2,Have difficulty understanding abstract ideas.,Moderately Inaccurate,2
2025-10-22T17:38:32.169199+00:00,A034,O3,Have a vivid imagination.,Moderately Inaccurate,2
2025-10-22T17:38:32.647971+00:00,A034,O4,Am not interested in abstract ideas.,Moderately Accurate,4
2025-10-22T17:38:33.199308+00:00,A034,O5,Have excellent ideas.,Moderately Accurate,4
2025-10-22T17:38:33.779222+00:00,A034,O6,Do not have a good imagination.,Moderately Accurate,4
2025-10-22T17:38:34.429800+00:00,A034,O7,Am quick to understand things.,Moderately Accurate,4
2025-10-22T17:38:35.086421+00:00,A034,O8,Use difficult words.,Moderately Inaccurate,2
2025-10-22T17:38:35.897601+00:00,A034,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-10-22T17:38:36.459814+00:00,A034,O10,Am full of ideas.,Moderately Accurate,4
2025-10-22T17:38:37.060027+00:00,A034,N1,Get stressed out easily.,Moderately Inaccurate,2
2025-10-22T17:38:39.506413+00:00,A034,N2,Am relaxed most of the time.,Moderately Inaccurate,2
2025-10-22T17:38:40.117407+00:00,A034,N3,Worry about things.,Moderately Inaccurate,2
2025-10-22T17:38:40.903717+00:00,A034,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T17:38:41.820205+00:00,A034,N5,Am easily disturbed.,Moderately Inaccurate,2
2025-10-22T17:38:42.492490+00:00,A034,N6,Get upset easily.,Moderately Inaccurate,2
2025-10-22T17:38:44.476481+00:00,A034,N7,Change my mood a lot.,Very Inaccurate,1
2025-10-22T17:38:45.069697+00:00,A034,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T17:38:45.992179+00:00,A034,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T17:38:50.100814+00:00,A034,N10,Often feel blue.,Moderately Inaccurate,2
2025-10-22T17:38:50.779222+00:00,A034,E1,Am the life of the party.,Moderately Inaccurate,2
2025-10-22T17:38:51.394920+00:00,A034,E2,Don't talk a lot.,Moderately Inaccurate,2
2025-10-22T17:38:52.325821+00:00,A034,E3,Feel comfortable around people.,Moderately Accurate,4
2025-10-22T17:38:52.991723+00:00,A034,E4,Keep in the background.,Moderately Inaccurate,2
2025-10-22T17:38:53.835061+00:00,A034,E5,Start conversations.,Moderately Accurate,4
2025-10-22T17:38:54.801383+00:00,A034,E6,Have little to say.,Very Inaccurate,1
2025-10-22T17:38:55.564833+00:00,A034,E7,Talk to a lot of different people at parties.,Moderately Inaccurate,2
2025-10-22T17:38:56.086677+00:00,A034,E8,Don't like to draw attention to myself.,Moderately Accurate,4
2025-10-22T17:38:57.171639+00:00,A034,E9,Don't mind being the center of attention.,Very Inaccurate,1
2025-10-22T17:38:57.885482+00:00,A034,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T17:38:58.602901+00:00,A034,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T17:38:59.741232+00:00,A034,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T17:39:00.460711+00:00,A034,C3,Pay attention to details.,Moderately Accurate,4
2025-10-22T17:39:01.742771+00:00,A034,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T17:39:02.587164+00:00,A034,C5,Get chores done right away.,Moderately Accurate,4
2025-10-22T17:39:03.290130+00:00,A034,C6,Often forget to put things back in their proper place.,Moderately Inaccurate,2
2025-10-22T17:39:05.133158+00:00,A034,C7,Like order.,Moderately Accurate,4
2025-10-22T17:39:05.757847+00:00,A034,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T17:39:07.011861+00:00,A034,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T17:39:08.730846+00:00,A034,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T17:39:09.259555+00:00,A035,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T17:39:09.783198+00:00,A035,A2,Am interested in people.,Very Accurate,5
2025-10-22T17:39:10.881849+00:00,A035,A3,Insult people.,Very Inaccurate,1
2025-10-22T17:39:11.966246+00:00,A035,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T17:39:13.242923+00:00,A035,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T17:39:13.850363+00:00,A035,A6,Have a soft heart.,Very Accurate,5
2025-10-22T17:39:14.944499+00:00,A035,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T17:39:15.257120+00:00,A035,A8,Take time out for others.,Very Accurate,5
2025-10-22T17:39:15.913547+00:00,A035,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T17:39:16.476379+00:00,A035,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T17:39:17.242032+00:00,A035,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-10-22T17:39:17.753517+00:00,A035,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T17:39:18.225614+00:00,A035,O3,Have a vivid imagination.,Very Accurate,5
2025-10-22T17:39:18.788647+00:00,A035,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T17:39:19.319484+00:00,A035,O5,Have excellent ideas.,Moderately Accurate,4
2025-10-22T17:39:19.986191+00:00,A035,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T17:39:20.663639+00:00,A035,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T17:39:21.304116+00:00,A035,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T17:39:21.883759+00:00,A035,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-10-22T17:39:22.320394+00:00,A035,O10,Am full of ideas.,Very Accurate,5
2025-10-22T17:39:22.819918+00:00,A035,N1,Get stressed out easily.,Very Inaccurate,1
2025-10-22T17:39:23.382521+00:00,A035,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T17:39:23.936150+00:00,A035,N3,Worry about things.,Very Inaccurate,1
2025-10-22T17:39:24.258166+00:00,A035,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T17:39:24.687489+00:00,A035,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T17:39:25.665199+00:00,A035,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T17:39:26.148717+00:00,A035,N7,Change my mood a lot.,Moderately Accurate,4
2025-10-22T17:39:26.592986+00:00,A035,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T17:39:27.245634+00:00,A035,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T17:39:27.680629+00:00,A035,N10,Often feel blue.,Very Inaccurate,1
2025-10-22T17:39:28.523727+00:00,A035,E1,Am the life of the party.,Moderately Accurate,4
2025-10-22T17:39:29.019770+00:00,A035,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T17:39:29.491199+00:00,A035,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T17:39:29.929064+00:00,A035,E4,Keep in the background.,Moderately Accurate,4
2025-10-22T17:39:30.569414+00:00,A035,E5,Start conversations.,Moderately Accurate,4
2025-10-22T17:39:31.102205+00:00,A035,E6,Have little to say.,Very Inaccurate,1
2025-10-22T17:39:31.680162+00:00,A035,E7,Talk to a lot of different people at parties.,Very Accurate,5
2025-10-22T17:39:32.538320+00:00,A035,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-10-22T17:39:33.024183+00:00,A035,E9,Don't mind being the center of attention.,Moderately Accurate,4
2025-10-22T17:39:33.554264+00:00,A035,E10,Am quiet around strangers.,Very Inaccurate,1
2025-10-22T17:39:34.060122+00:00,A035,C1,Am always prepared.,Moderately Inaccurate,2
2025-10-22T17:39:34.632312+00:00,A035,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T17:39:38.023244+00:00,A035,C3,Pay attention to details.,Moderately Inaccurate,2
2025-10-22T17:39:38.634460+00:00,A035,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T17:39:39.100283+00:00,A035,C5,Get chores done right away.,Very Accurate,5
2025-10-22T17:39:39.618593+00:00,A035,C6,Often forget to put things back in their proper place.,Moderately Inaccurate,2
2025-10-22T17:39:41.261544+00:00,A035,C7,Like order.,Moderately Inaccurate,2
2025-10-22T17:39:41.654894+00:00,A035,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T17:39:42.336788+00:00,A035,C9,Follow a schedule.,Very Inaccurate,1
2025-10-22T17:39:42.898749+00:00,A035,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T17:39:43.304866+00:00,A036,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T17:39:43.995959+00:00,A036,A2,Am interested in people.,Moderately Accurate,4
